"stock","genotype","sex","video.name","test.temp","run","id.ind","acclim.temp","date.exp","age","test.oxygen","acclim.oxygen","acclim.time","surv.time","video.time","ws","fw","cell.area","cell.number","iod","wing.area.z","fresh.mass.z","cell.area.z","cell.number.z","iod.z"
"28180","DGRP-361","male","20180711-36-RUN 3",36,"3","10",25,"20180711",7,21,21,7,1.9568085108888,2.08469540959929,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28180","DGRP-361","male","20180712-37-RUN 1",37,"1","33",25,"20180712",8,21,21,8,1.86981820797933,1.92393447105218,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28180","DGRP-361","male","20180712-37-RUN 1",37,"1","37",25,"20180712",8,21,21,8,1.78007717141968,1.92393447105218,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28180","DGRP-361","male","20190718-36-RUN 1",36,"1","5",25,"20190718",7,21,21,7,1.89771870493531,2.29761462783209,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28180","DGRP-361","male","20190718-36-RUN 1",36,"1","3",25,"20190718",7,21,21,7,1.77706415474243,2.29761462783209,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28180","DGRP-361","male","20180711-36-RUN 3",36,"3","3",25,"20180711",7,21,21,7,2.07900025230385,2.08469540959929,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28180","DGRP-361","male","20190718-36-RUN 1",36,"1","4",25,"20190718",7,21,21,7,1.88280904139244,2.29761462783209,777280.603,0.66,159.326579387755,4929.21754897785,450.324979745759,-0.79575691692324,-0.834392308257471,1.16295273476925,-1.82337535143753,0.440290721490007
"28191","DGRP-385","female","20180807-36-RUN 1",36,"1","37",25,"20180807",6,21,21,6,2.27172546949024,2.35465256761836,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-37-RUN 1",37,"1","16",25,"20180808",7,21,21,7,1.98460231454973,2.1095223020708,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20181120-36-RUN 1",36,"1","34",25,"20181120",5,21,21,5,2.11399902751772,2.40807028588719,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-37-RUN 1",37,"1","15",25,"20180808",7,21,21,7,2.02877452650009,2.1095223020708,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-37-RUN 1",37,"1","14",25,"20180808",7,21,21,7,2.06762871672825,2.1095223020708,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180807-36-RUN 1",36,"1","36",25,"20180807",6,21,21,6,2.22431719974469,2.35465256761836,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180807-36-RUN 1",36,"1","35",25,"20180807",6,21,21,6,2.34067541254965,2.35465256761836,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180807-36-RUN 1",36,"1","34",25,"20180807",6,21,21,6,2.19298537909316,2.35465256761836,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-37-RUN 1",37,"1","17",25,"20180808",7,21,21,7,1.86932952279003,2.1095223020708,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-37-RUN 1",37,"1","19",25,"20180808",7,21,21,7,1.97779979062049,2.1095223020708,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-38-RUN 1",38,"1","16",25,"20180808",7,21,21,7,1.64852263763773,1.79016783471147,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-38-RUN 1",38,"1","20",25,"20180808",7,21,21,7,1.40111321395538,1.79016783471147,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-39-RUN 1",39,"1","40",25,"20180808",7,21,21,7,0.885549675006005,1.49623754516674,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
"28191","DGRP-385","female","20180808-38-RUN 1",38,"1","11",25,"20180808",7,21,21,7,1.75345538154908,1.79016783471147,1165170.4535,1.225,155.58141,7572.2377757573,476.843,1.10010352326126,0.235963131190206,-0.773945949959234,2.27144959388656,0.0624789223004662
